,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
93861,2024,SE,FT,Data Scientist,204600,USD,204600,US,0,US,M
93863,2024,SE,FT,Technical Lead,140000,USD,140000,US,0,US,M
93866,2024,SE,FT,Engineer,73200,USD,73200,US,0,US,M
93869,2024,MI,FT,Associate,85250,USD,85250,US,0,US,M
93870,2024,MI,FT,Associate,62000,USD,62000,US,0,US,M
93871,2024,EN,FT,Engineer,120200,USD,120200,US,0,US,M
93872,2024,EN,FT,Engineer,70700,USD,70700,US,0,US,M
93873,2024,MI,FT,Engineer,95500,USD,95500,US,100,US,M
93874,2024,MI,FT,Engineer,65000,USD,65000,US,100,US,M
93876,2024,MI,FT,Software Engineer,81250,USD,81250,US,0,US,M
93877,2024,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
93879,2024,MI,FT,Engineer,130000,USD,130000,US,0,US,M
93883,2024,SE,FT,Data Analyst,160000,USD,160000,US,0,US,M
93884,2024,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
93885,2024,SE,FT,Data Analyst,117400,USD,117400,US,0,US,M
93888,2024,MI,FT,AI Developer,96600,USD,96600,US,0,US,M
93891,2024,SE,FT,Data Scientist,284280,USD,284280,US,0,US,M
93893,2024,SE,FT,Data Scientist,195500,USD,195500,US,0,US,M
93897,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M
93898,2024,SE,FT,Data Scientist,117000,USD,117000,US,0,US,M
93899,2024,SE,FT,Data Scientist,222480,USD,222480,US,0,US,M
93900,2024,SE,FT,Data Scientist,111240,USD,111240,US,0,US,M
93901,2024,SE,FT,Data Engineer,189750,USD,189750,US,0,US,M
93905,2024,SE,FT,Data Engineer,266875,USD,266875,US,0,US,M
93912,2024,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
93919,2024,SE,FT,Data Scientist,173900,USD,173900,US,0,US,M
93920,2024,SE,FT,Data Scientist,101500,USD,101500,US,0,US,M
93923,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
93926,2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
93927,2024,SE,FT,Lead Engineer,175000,USD,175000,US,0,US,M
93928,2024,SE,FT,Lead Engineer,160000,USD,160000,US,0,US,M
93929,2024,SE,FT,Data Scientist,132480,USD,132480,US,0,US,M
93938,2024,SE,FT,Machine Learning Engineer,113000,USD,113000,US,0,US,M
93939,2024,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M
93941,2024,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
93942,2024,EN,FT,Research Engineer,140000,USD,140000,US,0,US,M
93943,2024,EX,FT,Engineer,334000,USD,334000,US,100,US,M
93944,2024,EX,FT,Engineer,214000,USD,214000,US,100,US,M
93945,2024,SE,FT,Software Engineer,235200,USD,235200,US,0,US,M
93946,2024,SE,FT,Software Engineer,156800,USD,156800,US,0,US,M
93947,2024,SE,FT,Software Engineer,235200,USD,235200,US,0,US,M
93949,2024,SE,FT,Software Engineer,288000,USD,288000,US,0,US,M
93952,2024,MI,FT,Solutions Architect,118200,USD,118200,US,0,US,L
93953,2024,SE,FT,Analytics Engineer,194500,USD,194500,CA,0,CA,M
93954,2024,SE,FT,Analytics Engineer,141500,USD,141500,CA,0,CA,M
93955,2024,SE,FT,Analytics Engineer,194500,USD,194500,CA,0,CA,M
93958,2024,SE,FT,Analytics Engineer,177500,USD,177500,US,0,US,M
93959,2024,SE,FT,Analytics Engineer,244000,USD,244000,US,0,US,M
93960,2024,SE,FT,Analytics Engineer,177500,USD,177500,US,0,US,M
93961,2024,MI,FT,Software Engineer,220000,USD,220000,CA,100,CA,M
93966,2024,SE,FT,Data Engineer,180000,USD,180000,CA,0,CA,M
93967,2024,SE,FT,Data Engineer,199408,USD,199408,US,0,US,M
93969,2024,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
93970,2024,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
93971,2024,SE,CT,Data Modeler,140000,USD,140000,US,0,US,M
93972,2024,SE,CT,Data Modeler,140000,USD,140000,US,0,US,M
93973,2024,SE,FT,Systems Engineer,189200,USD,189200,US,0,US,M
93974,2024,SE,FT,Systems Engineer,129000,USD,129000,US,0,US,M
93975,2024,SE,FT,Manager,189200,USD,189200,US,0,US,M
93976,2024,SE,FT,Manager,129000,USD,129000,US,0,US,M
93977,2024,SE,FT,AI Engineer,180000,USD,180000,US,100,US,M
93978,2024,SE,FT,AI Engineer,180000,USD,180000,US,100,US,M
93981,2024,MI,FT,Data Scientist,198000,USD,198000,US,100,US,M
93982,2024,MI,FT,Data Scientist,124000,USD,124000,US,100,US,M
93984,2024,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
93987,2024,SE,FT,Engineer,180000,USD,180000,US,0,US,M
93989,2024,EN,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
93990,2024,EN,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
93991,2024,SE,FT,Machine Learning Engineer,268000,USD,268000,US,100,US,M
93992,2024,SE,FT,Machine Learning Engineer,205000,USD,205000,US,100,US,M
93993,2024,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M
93996,2024,SE,FT,Machine Learning Engineer,180200,USD,180200,US,0,US,M
93997,2024,MI,FT,Data Specialist,44000,USD,44000,US,0,US,M
93998,2024,MI,FT,Data Specialist,44000,USD,44000,US,0,US,M
94000,2024,EN,FT,Data Analyst,22500,GBP,28125,NZ,0,NZ,M
94001,2024,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
94002,2024,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
94003,2024,MI,FT,Associate,203000,USD,203000,US,100,US,M
94010,2024,SE,FT,Consultant,123000,USD,123000,US,0,US,M
94012,2024,SE,FT,Consultant,123000,USD,123000,US,0,US,M
94017,2024,SE,FT,Engineer,180000,USD,180000,US,0,US,M
94019,2024,MI,FT,Engineer,180000,USD,180000,US,0,US,M
94022,2024,SE,FT,Engineer,150000,USD,150000,US,0,US,M
94023,2024,SE,FT,Engineer,182000,USD,182000,US,0,US,M
94024,2024,SE,FT,Engineer,142000,USD,142000,US,0,US,M
94025,2024,SE,FT,Solutions Architect,299000,USD,299000,US,100,US,M
94026,2024,SE,FT,Solutions Architect,169000,USD,169000,US,100,US,M
94027,2024,EN,FT,Engineer,70000,USD,70000,US,0,US,M
94028,2024,EN,FT,Engineer,54600,USD,54600,US,0,US,M
94031,2024,MI,FT,Engineer,70000,USD,70000,US,0,US,M
94034,2024,MI,FT,Engineer,52016,USD,52016,US,0,US,M
94036,2024,SE,FT,Software Engineer,183000,USD,183000,US,100,US,M
94038,2024,MI,FT,Engineer,66560,USD,66560,US,0,US,M
94041,2024,MI,FT,DevOps Engineer,200000,USD,200000,US,0,US,M
94043,2024,MI,FT,Manager,140000,USD,140000,US,0,US,M
94044,2024,MI,FT,Manager,125000,USD,125000,US,0,US,M
94045,2024,SE,FT,Data Engineer,196900,USD,196900,US,0,US,M
94046,2024,SE,FT,Data Engineer,175420,USD,175420,US,0,US,M
94047,2024,MI,FT,Data Engineer,184000,USD,184000,US,0,US,M
94048,2024,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M
94051,2024,MI,FT,Engineer,178000,USD,178000,US,0,US,M
94054,2024,EN,FT,Data Analyst,46000,USD,46000,US,0,US,M
94055,2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
94056,2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
94057,2024,SE,FT,Data Architect,237050,USD,237050,US,0,US,M
94060,2024,SE,FT,Software Engineer,136000,USD,136000,US,0,US,M
94061,2024,SE,FT,Research Scientist,239000,USD,239000,US,0,US,M
94063,2024,MI,FT,Data Scientist,128000,USD,128000,US,100,US,M
94064,2024,MI,FT,Data Scientist,80000,USD,80000,US,100,US,M
94065,2024,MI,FT,Data Scientist,170186,USD,170186,US,0,US,M
94068,2024,EN,FT,Data Scientist,170186,USD,170186,US,0,US,M
94069,2024,MI,FT,Data Scientist,152580,USD,152580,US,0,US,M
94070,2024,MI,FT,Data Scientist,101720,USD,101720,US,0,US,M
94075,2024,MI,FT,Research Scientist,173000,USD,173000,US,0,US,M
94078,2024,SE,FT,Systems Engineer,118000,USD,118000,US,0,US,M
94080,2024,MI,FT,Software Engineer,149300,USD,149300,US,0,US,M
94082,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M
94083,2024,EN,FT,AI Engineer,105400,USD,105400,US,0,US,M
94084,2024,EN,FT,AI Engineer,52700,USD,52700,US,0,US,M
94089,2024,MI,FT,Machine Learning Developer,100050,USD,100050,US,0,US,M
94093,2024,SE,FT,Machine Learning Engineer,283800,USD,283800,US,0,US,M
94094,2024,SE,FT,Machine Learning Engineer,234700,USD,234700,US,0,US,M
94096,2024,SE,FT,Consultant,137000,USD,137000,US,0,US,M
94099,2024,EN,FT,Data Analyst,102795,USD,102795,US,0,US,M
94101,2024,EN,FT,Data Analyst,181500,USD,181500,US,0,US,M
94106,2024,SE,FT,Data Analyst,112600,USD,112600,US,0,US,M
94109,2024,EN,PT,Data Analyst,132200,USD,132200,US,0,US,M
94112,2024,MI,FT,Data Engineer,124700,USD,124700,US,0,US,M
94113,2024,MI,FT,Data Engineer,121100,USD,121100,US,0,US,M
94114,2024,MI,FT,Data Engineer,71500,USD,71500,US,0,US,M
94115,2024,SE,FT,Data Engineer,195800,USD,195800,US,0,US,M
94116,2024,SE,FT,Data Engineer,97497,USD,97497,US,0,US,M
94122,2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M
94127,2024,MI,FT,Business Intelligence Engineer,163000,USD,163000,US,100,US,M
94128,2024,MI,FT,Business Intelligence Engineer,77000,USD,77000,US,100,US,M
94129,2024,SE,FT,Manager,218500,USD,218500,US,0,US,M
94130,2024,SE,FT,Manager,151300,USD,151300,US,0,US,M
94131,2024,SE,FT,Data Scientist,188500,USD,188500,US,0,US,M
94132,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M
94133,2024,SE,FT,Data Scientist,158100,USD,158100,US,0,US,M
94135,2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M
94136,2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M
94139,2024,MI,FT,Data Scientist,177777,USD,177777,US,0,US,M
94142,2024,MI,FT,Data Scientist,108300,USD,108300,US,0,US,M
94144,2024,EX,FT,Business Analyst,90000,USD,90000,US,0,US,M
94145,2024,SE,FT,Product Manager,282000,USD,282000,CA,0,CA,M
94150,2024,MI,FT,Research Scientist,194000,USD,194000,US,0,US,M
94151,2024,EN,FT,Research Scientist,410000,USD,410000,US,0,US,M
94155,2024,MI,FT,Manager,294600,USD,294600,US,0,US,M
94156,2024,MI,FT,Manager,141400,USD,141400,US,0,US,M
94157,2024,SE,FT,Engineer,187000,USD,187000,US,0,US,M
94162,2024,SE,FT,Engineer,278000,USD,278000,US,0,US,M
94164,2024,MI,FT,Engineer,145000,USD,145000,US,0,US,M
94167,2024,SE,FT,Product Manager,191100,USD,191100,US,0,US,M
94168,2024,SE,FT,Product Manager,142600,USD,142600,US,0,US,M
94172,2024,EN,FT,Manager,103000,USD,103000,US,0,US,M
94173,2024,EN,FT,Manager,72000,USD,72000,US,0,US,M
94174,2024,EN,FT,Manager,60000,USD,60000,US,0,US,M
94175,2024,MI,FT,Software Engineer,130000,USD,130000,US,0,US,M
94180,2024,MI,FT,Software Engineer,182394,USD,182394,US,0,US,M
94181,2024,EN,FT,Software Engineer,200200,USD,200200,US,0,US,M
94182,2024,EN,FT,Software Engineer,173301,USD,173301,US,0,US,M
94185,2024,MI,FT,Associate,110000,USD,110000,US,0,US,M
94186,2024,MI,FT,Associate,110000,USD,110000,US,0,US,M
94191,2024,SE,FT,Manager,200200,USD,200200,US,0,US,M
94193,2024,MI,FT,Manager,110000,USD,110000,US,0,US,M
94196,2024,MI,FT,Engineer,113000,USD,113000,US,100,US,M
94199,2024,MI,FT,Software Engineer,123050,USD,123050,US,0,US,M
94200,2024,MI,FT,Software Engineer,90950,USD,90950,US,0,US,M
94201,2024,EN,FT,Engineer,107000,USD,107000,MT,0,MT,M
94204,2024,MI,FT,Software Engineer,112200,USD,112200,US,0,US,M
94205,2024,SE,FT,Data Scientist,384000,PLN,96000,PL,0,PL,M
94208,2024,SE,FT,Data Scientist,147100,USD,147100,US,100,US,M
94212,2024,SE,FT,Data Architect,75000,GBP,93750,GB,0,GB,M
94213,2024,MI,FT,Data Engineer,312000,PLN,78000,PL,0,PL,M
94215,2024,MI,FT,Data Engineer,124000,USD,124000,US,0,US,M
94216,2024,MI,FT,Data Engineer,60800,USD,60800,US,0,US,M
94217,2024,SE,FT,Data Engineer,251250,USD,251250,US,0,US,M
94221,2024,SE,FT,Engineer,230000,USD,230000,US,0,US,M
94226,2024,MI,FT,Data Analyst,59500,USD,59500,US,0,US,M
94227,2024,SE,FT,Machine Learning Engineer,284400,USD,284400,US,0,US,M
94235,2024,MI,FT,Engineer,110000,CAD,84615,CA,0,CA,M
94240,2024,MI,FT,Research Scientist,69800,USD,69800,US,100,US,M
94242,2024,MI,FT,Associate,97200,USD,97200,US,0,US,M
94243,2024,SE,FT,Software Engineer,276000,USD,276000,US,100,US,M
94244,2024,SE,FT,Software Engineer,148000,USD,148000,US,100,US,M
94245,2024,SE,FT,Python Developer,120000,USD,120000,CA,0,CA,M
94246,2024,SE,FT,Python Developer,110000,USD,110000,CA,0,CA,M
94248,2024,MI,FT,Manager,81500,USD,81500,US,0,US,M
94249,2024,SE,FT,Data Scientist,213000,USD,213000,US,0,US,M
94250,2024,SE,FT,Data Scientist,120700,USD,120700,US,0,US,M
94251,2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L
94254,2024,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
94257,2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
94261,2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
94262,2024,MI,FT,Data Scientist,125000,USD,125000,US,100,US,M
94264,2024,SE,FT,Product Manager,150000,USD,150000,US,0,US,M
94266,2024,SE,FT,Solutions Architect,138200,USD,138200,US,0,US,L
94267,2024,SE,FT,Analytics Engineer,85000,GBP,106250,GB,0,GB,M
94269,2024,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M
94270,2024,SE,FT,Data Scientist,58834,USD,58834,US,0,US,M
94278,2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
94279,2024,SE,FT,Data Scientist,216000,USD,216000,US,100,US,M
94283,2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
94284,2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
94288,2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M
94289,2024,MI,CT,Data Engineer,100000,USD,100000,US,0,US,M
94290,2024,MI,CT,Data Engineer,100000,USD,100000,US,0,US,M
94292,2024,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M
94293,2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
94294,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
94297,2024,SE,FT,Software Development Engineer,194688,USD,194688,US,0,US,M
94299,2024,SE,FT,Software Development Engineer,194688,USD,194688,US,0,US,M
94300,2024,SE,FT,Software Development Engineer,118976,USD,118976,US,0,US,M
94302,2024,SE,FT,Software Development Engineer,118976,USD,118976,US,0,US,M
94305,2024,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
94308,2024,SE,FT,Software Engineer,128000,USD,128000,US,100,US,M
94309,2024,SE,FT,Software Engineer,170000,USD,170000,US,100,US,M
94313,2024,SE,FT,Engineer,324000,USD,324000,US,0,US,M
94315,2024,MI,FT,Data Governance Manager,177815,USD,177815,US,0,US,M
94317,2024,SE,CT,Data Architect,100000,USD,100000,US,0,US,M
94318,2024,SE,CT,Data Architect,100000,USD,100000,US,0,US,M
94320,2024,MI,FT,Software Engineer,179400,USD,179400,US,100,US,M
94321,2024,EN,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
94324,2024,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
94331,2024,MI,CT,Data Modeler,100000,USD,100000,US,0,US,M
94336,2024,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M
94337,2024,MI,FT,Data Analytics Manager,198880,USD,198880,US,0,US,M
94341,2024,MI,FT,Data Analyst,48000,USD,48000,CO,100,CO,M
94342,2024,MI,FT,Data Analyst,37800,USD,37800,CO,100,CO,M
94345,2024,MI,FT,Data Analyst,48000,USD,48000,BR,100,BR,M
94346,2024,MI,FT,Data Analyst,37800,USD,37800,BR,100,BR,M
94347,2024,MI,FT,Data Analyst,48000,USD,48000,AR,100,AR,M
94349,2024,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M
94353,2024,SE,FT,Solutions Engineer,190000,USD,190000,US,100,US,M
94355,2024,MI,FT,Engineering Manager,250000,USD,250000,US,0,US,M
94357,2024,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
94359,2024,SE,FT,Research Scientist,223200,USD,223200,US,0,US,M
94360,2024,SE,FT,Research Scientist,178560,USD,178560,US,0,US,M
94361,2024,SE,FT,Solutions Architect,299000,USD,299000,US,0,US,M
94362,2024,SE,FT,Solutions Architect,169000,USD,169000,US,0,US,M
94363,2024,SE,FT,Solutions Architect,299000,USD,299000,US,0,US,M
94365,2024,MI,FT,Software Engineer,150000,USD,150000,US,0,US,M
94366,2024,MI,FT,Software Engineer,110000,USD,110000,US,0,US,M
94367,2024,MI,FT,Manager,50000,USD,50000,US,100,US,M
94371,2024,EN,FT,Engineer,126880,USD,126880,US,0,US,M
94373,2024,EN,FT,Engineer,126880,USD,126880,US,0,US,M
94374,2024,EN,FT,Engineer,76960,USD,76960,US,0,US,M
94375,2024,SE,FT,Engineer,168480,USD,168480,US,0,US,M
94377,2024,MI,FT,Engineer,126880,USD,126880,US,0,US,M
94378,2024,MI,FT,Engineer,76960,USD,76960,US,0,US,M
94380,2024,MI,FT,Engineer,76960,USD,76960,US,0,US,M
94384,2024,MI,FT,Research Scientist,360000,USD,360000,US,0,US,M
94385,2024,MI,FT,Software Development Engineer,156000,USD,156000,US,0,US,M
94386,2024,MI,FT,Software Development Engineer,93600,USD,93600,US,0,US,M
94387,2024,SE,FT,Software Development Engineer,187200,USD,187200,US,0,US,M
94390,2024,SE,FT,Engineer,165000,USD,165000,US,100,US,M
94391,2024,EX,FT,Engineer,550000,USD,550000,US,0,US,M
94393,2024,SE,FT,Research Engineer,530000,USD,530000,US,0,US,M
94394,2024,SE,FT,Research Engineer,360000,USD,360000,US,0,US,M
94395,2024,SE,FT,Software Engineer,243000,USD,243000,US,0,US,M
94398,2024,SE,FT,Engineer,120700,USD,120700,US,0,US,M
94400,2024,SE,FT,Engineer,122000,USD,122000,US,0,US,M
94401,2024,SE,FT,Technical Specialist,219100,USD,219100,CA,0,CA,M
94404,2024,SE,FT,Machine Learning Engineer,128000,USD,128000,US,0,US,M
94409,2024,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M
94410,2024,EN,FT,Data Analyst,84000,USD,84000,US,0,US,M
94414,2024,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
94415,2024,SE,FT,Data Analyst,94400,USD,94400,US,0,US,M
94416,2024,SE,FT,Data Analyst,53800,USD,53800,US,0,US,M
94418,2024,EN,FT,Data Analyst,87000,USD,87000,US,0,US,M
94422,2024,MI,FT,Data Engineer,64300,USD,64300,US,0,US,M
94429,2024,SE,FT,Data Scientist,124080,USD,124080,US,0,US,M
94431,2024,SE,FT,Data Scientist,114375,USD,114375,US,0,US,M
94436,2024,EN,FT,Data Integration Engineer,150000,USD,150000,US,0,US,M
94437,2024,SE,FT,Software Engineer,223500,USD,223500,US,0,US,M
94440,2024,MI,FT,Data Developer,75000,USD,75000,US,0,US,M
94443,2024,MI,FT,Engineer,118400,USD,118400,US,0,US,M
94446,2024,MI,FT,Associate,80000,USD,80000,US,0,US,M
94447,2024,MI,FT,Manager,125000,USD,125000,US,100,US,M
94450,2024,EN,FT,Data Analyst,128250,USD,128250,US,0,US,M
94451,2024,SE,FT,Data Scientist,266000,USD,266000,US,0,US,M
94456,2024,SE,FT,Data Scientist,109300,USD,109300,US,0,US,M
94461,2024,EN,FT,Data Scientist,157200,USD,157200,US,0,US,M
94463,2024,SE,FT,Data Architect,175000,USD,175000,US,100,US,M
94465,2024,SE,FT,Data Architect,187415,USD,187415,US,0,US,M
94467,2024,SE,FT,Data Architect,207120,USD,207120,US,0,US,M
94468,2024,SE,FT,Data Architect,138080,USD,138080,US,0,US,M
94469,2024,MI,FT,Full Stack Engineer,225000,USD,225000,US,100,US,M
94471,2024,MI,FT,Data Analyst,219200,USD,219200,US,0,US,M
94473,2024,SE,FT,Data Analyst,167200,USD,167200,US,0,US,M
94475,2024,MI,FT,Research Scientist,173000,USD,173000,US,0,US,M
94478,2024,MI,FT,Manager,195000,USD,195000,US,0,US,M
94481,2024,MI,FT,Manager,360200,USD,360200,US,0,US,M
94489,2024,MI,FT,Associate,259400,USD,259400,US,0,US,M
94493,2024,MI,FT,AI Engineer,140000,USD,140000,US,100,US,M
94494,2024,MI,FT,AI Engineer,100000,USD,100000,US,100,US,M
94495,2024,EN,FT,Data Engineer,70000,USD,70000,ZA,0,ZA,M
94499,2024,MI,FT,Software Engineer,264200,USD,264200,US,0,US,M
94500,2024,MI,FT,Software Engineer,143100,USD,143100,US,0,US,M
94503,2024,SE,FT,Systems Engineer,175900,USD,175900,US,0,US,M
94504,2024,SE,FT,Systems Engineer,117300,USD,117300,US,0,US,M
94511,2024,MI,FT,Associate,207000,USD,207000,US,0,US,M
94514,2024,SE,FT,Product Manager,137600,USD,137600,US,0,US,M
94518,2024,SE,FT,Data Scientist,133800,USD,133800,US,0,US,M
94519,2024,MI,FT,Machine Learning Engineer,172000,USD,172000,US,0,US,M
94521,2024,SE,FT,Machine Learning Engineer,339250,USD,339250,US,0,US,M
94522,2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
94523,2024,EN,FT,Data Analytics Associate,60000,USD,60000,US,0,US,M
94525,2024,MI,FT,Manager,155900,USD,155900,US,0,US,M
94526,2024,MI,FT,Manager,84200,USD,84200,US,0,US,M
94527,2024,MI,FT,Analytics Engineer,155934,USD,155934,US,0,US,M
94528,2024,MI,FT,Analytics Engineer,115256,USD,115256,US,0,US,M
94532,2024,SE,FT,Manager,158950,USD,158950,US,0,US,M
94536,2024,SE,FT,Applied Scientist,173500,USD,173500,US,0,US,M
94537,2024,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
94538,2024,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
94539,2024,SE,FT,Engineer,221950,USD,221950,US,0,US,M
94540,2024,SE,FT,Engineer,135150,USD,135150,US,0,US,M
94543,2024,SE,FT,Manager,356500,USD,356500,US,0,US,M
94546,2024,SE,FT,Manager,216000,USD,216000,US,0,US,M
94547,2024,MI,FT,Manager,151875,USD,151875,CA,0,CA,M
94550,2024,SE,FT,Data Visualization Analyst,91062,USD,91062,US,0,US,M
94552,2024,SE,FT,Solutions Architect,52800,USD,52800,US,0,US,M
94554,2024,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M
94559,2024,SE,FT,Research Scientist,247000,USD,247000,US,0,US,M
94560,2024,SE,FT,Research Scientist,144000,USD,144000,US,0,US,M
94565,2024,SE,FT,Software Engineer,276000,USD,276000,US,0,US,M
94567,2024,MI,FT,Engineer,172000,USD,172000,US,0,US,M
94569,2024,MI,FT,Engineer,247250,USD,247250,US,0,US,M
94571,2024,SE,FT,Engineer,178250,USD,178250,US,0,US,M
94572,2024,SE,FT,Engineer,92000,USD,92000,US,0,US,M
94573,2024,SE,FT,Software Engineer,419750,USD,419750,US,0,US,M
94574,2024,SE,FT,Software Engineer,220000,USD,220000,US,0,US,M
94577,2024,EN,FT,Systems Engineer,110400,USD,110400,US,0,US,M
94578,2024,EN,FT,Systems Engineer,81600,USD,81600,US,0,US,M
94581,2024,SE,FT,Product Manager,295000,USD,295000,US,0,US,M
94582,2024,SE,FT,Product Manager,157500,USD,157500,US,0,US,M
94583,2024,SE,FT,Software Development Engineer,300100,USD,300100,US,100,US,M
94584,2024,SE,FT,Software Development Engineer,187900,USD,187900,US,100,US,M
94587,2024,SE,FT,Product Manager,262100,USD,262100,US,0,US,M
94588,2024,SE,FT,Product Manager,146800,USD,146800,US,0,US,M
94590,2024,SE,FT,Software Engineer,119076,USD,119076,US,100,US,M
94591,2024,SE,FT,Data Architect,184000,USD,184000,US,0,US,M
94592,2024,SE,FT,Data Architect,123000,USD,123000,US,0,US,M
94593,2024,SE,FT,Data Governance Engineer,155100,USD,155100,US,0,US,M
94594,2024,SE,FT,Data Governance Engineer,112800,USD,112800,US,0,US,M
94595,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M
94596,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M
94598,2024,SE,FT,Data Scientist,149000,USD,149000,US,100,US,M
94599,2024,SE,FT,Data Engineer,179600,USD,179600,US,0,US,L
94600,2024,SE,FT,Data Engineer,104700,USD,104700,US,0,US,L
94602,2024,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
94603,2024,MI,FT,Software Engineer,145000,USD,145000,US,100,US,M
94604,2024,MI,FT,Software Engineer,105000,USD,105000,US,100,US,M
94608,2024,SE,FT,Research Scientist,190000,USD,190000,US,0,US,M
94609,2024,EN,FT,Data Specialist,90600,USD,90600,US,0,US,M
94610,2024,EN,FT,Data Specialist,65600,USD,65600,US,0,US,M
